"row_index_1based","dataset_slice","word_token_count","sign_token_count","ivc_p95_length_eligible","raw_sequence"
"1152","augmented_excluded_default","6","13","false","ka-da-i-so do-ti-ja a-te-jo OVIS:m OVIS:f oOVIS:m"
"1153","augmented_excluded_default","3","12","false","sa-ma-ja-so tu-ni-ja pe-ri-qo-te-jo"
"1154","augmented_excluded_default","6","14","false","i-se-we-ri-jo e-ra sa-qa-re-jo OVIS:m OVIS:f paOVIS:m"
"1155","augmented_excluded_default","6","12","false","da-na-ro pa-i-to u-ta-jo OVIS:m OVIS:f paOVIS:m"
"1156","augmented_excluded_default","5","12","false","de-a-ta *56-ko-we sa-qa-re-jo OVIS:m peOVIS:m"
"1157","augmented_excluded_default","4","11","false","wi-ra-ne ku-ta-to da-mi-ni-jo OVIS:m"
"1158","augmented_excluded_default","3","8","true","ta-so su-ri-mo u-ta-jo"
"1159","augmented_excluded_default","4","13","false","a3-ke-wa-ta ri-jo-no pe-ri-qo-te-jo OVIS:m"
"1160","augmented_excluded_default","4","12","false","ku-i-so ri-jo-no pe-ri-qo-te-jo OVIS:m"
"1161","augmented_excluded_default","4","9","false","ze-ro e-ko-so u-ta-jo OVIS:m"
"1162","augmented_excluded_default","4","9","false","ta-za su-ri-mo u-ta-jo OVIS:m"
"1163","augmented_excluded_default","5","11","false","wo-wo ku-ta-to da-mi-ni-jo OVIS:m paOVIS:m"
"1164","augmented_excluded_default","4","12","false","ma-ta-u-ro ku-ta-to da-mi-ni-jo OVIS:m"
"1165","augmented_excluded_default","4","8","true","sa-zo da-wo u-ta-jo OVIS:m"
"1166","augmented_excluded_default","3","10","false","wo-ti-jo ku-ta-to da-mi-ni-jo"
"1167","augmented_excluded_default","5","11","false","ko-ti ku-ta-to da-mi-ni-jo OVIS:m OVIS:f"
"1168","augmented_excluded_default","5","11","false","pu-da-so ru-ki-to u-ta-jo OVIS:m peOVIS:m"
"1169","augmented_excluded_default","4","11","false","si-ri-pi-jo ru-ki-to u-ta-jo OVIS:m"
"1170","augmented_excluded_default","4","9","false","pe-ri-mo da-wo u-ta-jo OVIS:m"
"1171","augmented_excluded_default","3","9","false","no-sa-ro e-ko-so u-ta-jo"
"1172","augmented_excluded_default","4","11","false","a3-to ri-jo-no pe-ri-qo-te-jo OVIS:m"
"1173","augmented_excluded_default","6","13","false","a-ke-u ra-ja pe-ri-qo-te-jo OVIS:m OVIS:f OVIS:m"
"1174","augmented_excluded_default","4","7","true","a-ko-ro ra-ja OVIS:f okiOVIS:m"
"1175","augmented_excluded_default","3","9","false","ta-ja-no e-ko-so u-ta-jo"
"1176","augmented_excluded_default","3","8","true","te-jo e-ko-so u-ta-jo"
"1177","augmented_excluded_default","3","9","false","wo-ro-to ru-ki-to u-ta-jo"
"1178","augmented_excluded_default","3","8","true","pa-re e-ko-so u-ta-jo"
"1179","augmented_excluded_default","5","12","false","pa-ja-so ra-ja pe-ri-qo-te-jo OVIS:m OVIS"
"1180","augmented_excluded_default","5","12","false","si-ra-ko ra-ja pe-ri-qo-te-jo OVIS:m OVIS:f"
"1181","augmented_excluded_default","5","10","false","du-to ru-ki-to u-ta-jo OVIS:m peOVIS:m"
"1182","augmented_excluded_default","6","12","false","da-ro e-ko-so ko-ma-we-to OVIS:m LANA LANA"
"1183","augmented_excluded_default","7","13","false","o-ku e-ko-so ko-ma-we-to OVIS:f oOVIS:m kiOVIS:m okiOVIS:m"
"1184","augmented_excluded_default","7","15","false","di-ta-ka-so e-ko-so ko-ma-we-to OVIS:f WE kiOVIS:m okiOVIS:m"
"1185","augmented_excluded_default","3","11","false","da-to-ro su-ri-mo e-se-re-e-jo"
"1186","augmented_excluded_default","7","15","false","qa-i-po su-ri-mo e-se-re-e-jo OVIS:m OVIS:f peOVIS:m oOVIS:m"
"1187","augmented_excluded_default","6","14","false","a-tu-ko su-ri-mo e-se-re-e-jo OVIS:m OVIS:m paOVIS:m"
"1188","augmented_excluded_default","4","12","false","da-to-ro su-ri-mo e-se-re-e-jo OVIS:m"
"1189","augmented_excluded_default","5","15","false","a3-ku-pi-ti-jo su-ri-mo e-se-re-e-jo OVIS:m OVIS:f"
"1190","augmented_excluded_default","6","14","false","re-me-to su-ri-mo e-se-re-e-jo OVIS:m OVIS:f paOVIS:m"
"1191","augmented_excluded_default","7","17","false","a-du-ru-po-to su-ri-mo e-se-re-e-jo OVIS:m OVIS:m paOVIS:m peOVIS:m"
"1192","augmented_excluded_default","4","13","false","ki-ta-ne-to e-se-re-e-jo su-ri-mo OVIS:m"
"1193","augmented_excluded_default","4","11","false","o-ku pa-i-to pe-ri-qo-te-jo OVIS:m"
"1194","augmented_excluded_default","6","13","false","po-ro pa-i-to pe-ri-qo-te-jo OVIS:m OVIS:f paOVIS:m"
"1195","augmented_excluded_default","4","13","false","du-pu2-ra-zo pa-i-to pe-ri-qo-te-jo OVIS:m"
"1196","augmented_excluded_default","6","11","false","du-ni ra-ja sa-qa-re-jo OVIS:m OVIS:f paOVIS:m"
"1197","augmented_excluded_default","4","10","false","ku-mi-so ra-ja sa-qa-re-jo OVIS:m"
"1198","augmented_excluded_default","5","11","false","pa-ja-so ra-ja sa-qa-re-jo OVIS:m oOVIS:m"
"1199","augmented_excluded_default","5","14","false","a-ku-di-ri-jo e-ko-so ko-ma-we-to OVIS:m oOVIS:m"
"1200","augmented_excluded_default","6","12","false","du-ni e-ko-so ko-ma-we-to OVIS:m OVIS:f paOVIS:m"
"1201","augmented_excluded_default","4","8","true","a-ti-ro e-ko-so OVIS:m oOVIS:m"
"1202","augmented_excluded_default","5","11","false","je-zo e-ko-so ko-ma-we-to OVIS:m OVIS:f"
"1203","augmented_excluded_default","4","11","false","ka-ma-to e-ko-so ko-ma-we-to OVIS:m"
"1204","augmented_excluded_default","4","11","false","to-tu-no e-ko-so ko-ma-we-to OVIS:m"
"1205","augmented_excluded_default","4","11","false","ru-na-mo e-ko-so ko-ma-we-to OVIS:m"
"1206","augmented_excluded_default","3","10","false","ko-ru-to da-wo te-ra-po-si-jo"
"1207","augmented_excluded_default","4","11","false","su-ru-so da-wo te-ra-po-si-jo OVIS:m"
"1208","augmented_excluded_default","4","12","false","ku-mo-no-so da-wo te-ra-po-si-jo OVIS:m"
"1209","augmented_excluded_default","3","7","true","po-i-ti-jo da-wo OVIS:m"
"1210","augmented_excluded_default","4","12","false","u-ra-mo-no da-wo te-ra-po-si-jo OVIS:m"
"1211","augmented_excluded_default","4","11","false","ta-pe-ro e-ra pe-ri-qo-te-jo OVIS:m"
"1212","augmented_excluded_default","5","13","false","se-me-tu-ro e-ra pe-ri-qo-te-jo OVIS:m paOVIS:m"
"1213","augmented_excluded_default","5","13","false","tu-ma-da-ro da-wo te-ra-po-si-jo OVIS:m OVIS:f"
"1214","augmented_excluded_default","5","9","false","o-to-ro-qa da-wo OVIS:m OVIS:f oOVIS:m"
"1215","augmented_excluded_default","4","11","false","ku-ne-u da-wo te-ra-po-si-jo OVIS:m"
"1216","augmented_excluded_default","6","15","false","wi-da-ka-so su-ri-mo e-se-re-e-jo OVIS:m OVIS:f paOVIS:m"
"1217","augmented_excluded_default","6","13","false","ta-de-so e-ko-so ko-ma-we-to OVIS:m OVIS:f oOVIS:m"
"1218","augmented_excluded_default","7","15","false","ru-ma-no su-ri-mo e-se-re-e-jo OVIS:m OVIS:f paOVIS:m peOVIS:m"
"1219","augmented_excluded_default","3","10","false","i-je-ro e-ko-so ko-ma-we-to"
"1220","augmented_excluded_default","4","11","false","a-ze-ta e-ra pe-ri-qo-te-jo OVIS:m"
"1221","augmented_excluded_default","4","12","false","qo-te-ro pa-i-to pe-ri-qo-te-jo OVIS:m"
"1222","augmented_excluded_default","5","13","false","na-wi-ro pa-i-to pe-ri-qo-te-jo OVIS:m OVIS:f"
"1223","augmented_excluded_default","4","11","false","ka-ni-to e-ko-so ko-ma-we-to kiOVIS:m"
"1224","augmented_excluded_default","3","12","false","di-ka-ta-ro su-ri-mo e-se-re-e-jo"
"1225","augmented_excluded_default","6","15","false","i-se-we-ri-jo e-ra pe-ri-qo-te-jo OVIS:m OVIS:f paOVIS:m"
"1226","augmented_excluded_default","6","14","false","da-na-ro pa-i-to pe-ri-qo-te-jo OVIS:m OVIS:f paOVIS:m"
"1227","augmented_excluded_default","3","10","false","ta-so su-ri-mo e-se-re-e-jo"
"1228","augmented_excluded_default","4","10","false","ze-ro e-ko-so ko-ma-we-to OVIS:m"
"1229","augmented_excluded_default","4","11","false","ta-za su-ri-mo e-se-re-e-jo OVIS:m"
"1230","augmented_excluded_default","4","10","false","sa-zo da-wo te-ra-po-si-jo OVIS:m"
"1231","augmented_excluded_default","4","11","false","pe-ri-mo da-wo te-ra-po-si-jo OVIS:m"
"1232","augmented_excluded_default","3","10","false","no-sa-ro e-ko-so ko-ma-we-to"
"1233","augmented_excluded_default","6","12","false","a-ke-u ra-ja sa-qa-re-jo OVIS:m OVIS:f OVIS:m"
"1234","augmented_excluded_default","3","10","false","ta-ja-no e-ko-so ko-ma-we-to"
"1235","augmented_excluded_default","3","9","false","te-jo e-ko-so ko-ma-we-to"
"1236","augmented_excluded_default","3","9","false","pa-re e-ko-so ko-ma-we-to"
"1237","augmented_excluded_default","5","11","false","pa-ja-so ra-ja sa-qa-re-jo OVIS:m OVIS"
"1238","augmented_excluded_default","5","11","false","si-ra-ko ra-ja sa-qa-re-jo OVIS:m OVIS:f"
"1239","duplicate_excluded_default","3","8","true","e-ke e-u-da-i-ta OVIS:f"
"1240","duplicate_excluded_default","3","8","true","e-ke e-u-da-i-ta OVIS:f"
"1241","duplicate_excluded_default","3","8","true","e-ke e-u-da-i-ta OVIS:f"
"1242","duplicate_excluded_default","3","8","true","e-ke e-u-da-i-ta OVIS:f"
"1243","duplicate_excluded_default","3","9","false","ki-u-ro su-ki-ri-ta-pi okiOVIS"
"1244","duplicate_excluded_default","3","9","false","ki-u-ro su-ki-ri-ta-pi okiOVIS"
"1245","duplicate_excluded_default","3","9","false","ki-u-ro su-ki-ri-ta-pi okiOVIS"
"1246","duplicate_excluded_default","3","9","false","ki-u-ro su-ki-ri-ta-pi okiOVIS"
"1247","duplicate_excluded_default","4","9","false","di-ko-to e-ma-a2-o OVIS:f WE"
"1248","duplicate_excluded_default","4","9","false","di-ko-to e-ma-a2-o OVIS:f WE"
"1249","duplicate_excluded_default","4","9","false","di-ko-to e-ma-a2-o OVIS:f WE"
"1250","duplicate_excluded_default","4","9","false","di-ko-to e-ma-a2-o OVIS:f WE"
"1251","duplicate_excluded_default","5","13","false","i-ti-nu-ri o-re-te-wo da-*22-to OVIS:m oOVIS:m"
"1252","duplicate_excluded_default","5","13","false","i-ti-nu-ri o-re-te-wo da-*22-to OVIS:m oOVIS:m"
"1253","duplicate_excluded_default","5","13","false","i-ti-nu-ri o-re-te-wo da-*22-to OVIS:m oOVIS:m"
"1254","duplicate_excluded_default","5","13","false","i-ti-nu-ri o-re-te-wo da-*22-to OVIS:m oOVIS:m"
"1255","duplicate_excluded_default","3","9","false","ku-ta-to ke-u-po-da-o OVIS:m"
"1256","duplicate_excluded_default","3","9","false","ku-ta-to ke-u-po-da-o OVIS:m"
"1257","duplicate_excluded_default","3","9","false","ku-ta-to ke-u-po-da-o OVIS:m"
"1258","duplicate_excluded_default","3","9","false","ku-ta-to ke-u-po-da-o OVIS:m"
"1259","duplicate_excluded_default","3","7","true","da-*22-to ko-we-jo OVIS:m"
"1260","duplicate_excluded_default","3","7","true","da-*22-to ko-we-jo OVIS:m"
"1261","duplicate_excluded_default","3","7","true","da-*22-to ko-we-jo OVIS:m"
"1262","duplicate_excluded_default","3","7","true","da-*22-to ko-we-jo OVIS:m"
"1263","duplicate_excluded_default","8","11","false","mi-ti ku-ta-to OVIS:f kiOVIS LANA oOVIS:f okiOVIS oLANA"
"1264","duplicate_excluded_default","8","11","false","mi-ti ku-ta-to OVIS:f kiOVIS LANA oOVIS:f okiOVIS oLANA"
"1265","duplicate_excluded_default","5","10","false","e-ke-me-de tu-ni-ja OVIS:m OVIS:f paOVIS:m"
"1266","duplicate_excluded_default","5","10","false","e-ke-me-de tu-ni-ja OVIS:m OVIS:f paOVIS:m"
"1267","duplicate_excluded_default","4","13","false","te-ki-ri-ne-to ka-to-ro se-to-i-ja OVIS:m"
"1268","duplicate_excluded_default","4","13","false","te-ki-ri-ne-to ka-to-ro se-to-i-ja OVIS:m"
"1269","duplicate_excluded_default","4","13","false","te-ki-ri-ne-to ka-to-ro se-to-i-ja OVIS:m"
"1270","duplicate_excluded_default","4","13","false","te-ki-ri-ne-to ka-to-ro se-to-i-ja OVIS:m"
"1271","duplicate_excluded_default","4","8","true","to-sa ku-su-pa-ta neOVIS:m LANA"
"1272","duplicate_excluded_default","4","8","true","to-sa ku-su-pa-ta neOVIS:m LANA"
"1273","duplicate_excluded_default","4","8","true","to-sa ku-su-pa-ta neOVIS:m LANA"
"1274","duplicate_excluded_default","4","8","true","to-sa ku-su-pa-ta neOVIS:m LANA"
"1275","duplicate_excluded_default","5","8","true","da-ro e-ko-so OVIS:m LANA LANA"
"1276","duplicate_excluded_default","3","8","true","pa-i-to a-di-je-wo OVIS:m"
"1277","duplicate_excluded_default","3","8","true","pa-i-to a-di-je-wo OVIS:m"
"1278","duplicate_excluded_default","3","8","true","pa-i-to a-di-je-wo OVIS:m"
"1279","duplicate_excluded_default","3","8","true","pa-i-to a-di-je-wo OVIS:m"
"1280","duplicate_excluded_default","5","7","true","e-ko-so OVIS:f WE kiOVIS:m okiOVIS:m"
"1281","duplicate_excluded_default","5","7","true","e-ko-so OVIS:f WE kiOVIS:m okiOVIS:m"
"1282","duplicate_excluded_default","5","7","true","e-ko-so OVIS:f WE kiOVIS:m okiOVIS:m"
"1283","duplicate_excluded_default","5","7","true","e-ko-so OVIS:f WE kiOVIS:m okiOVIS:m"
"1284","duplicate_excluded_default","6","8","true","e-ko-so OVIS:f oOVIS:f WE kiOVIS:m okiOVIS:m"
"1285","duplicate_excluded_default","6","8","true","e-ko-so OVIS:f oOVIS:f WE kiOVIS:m okiOVIS:m"
"1286","duplicate_excluded_default","6","8","true","e-ko-so OVIS:f oOVIS:f WE kiOVIS:m okiOVIS:m"
"1287","duplicate_excluded_default","6","8","true","e-ko-so OVIS:f oOVIS:f WE kiOVIS:m okiOVIS:m"
"1288","duplicate_excluded_default","6","9","false","o-ku e-ko-so OVIS:f oOVIS:m kiOVIS:m okiOVIS:m"
"1289","duplicate_excluded_default","6","12","false","*56-ko-we-e sa-qa-re-jo OVIS:f LANA oOVIS:f okiOVIS:m"
"1290","duplicate_excluded_default","6","12","false","*56-ko-we-e sa-qa-re-jo OVIS:f LANA oOVIS:f okiOVIS:m"
"1291","duplicate_excluded_default","6","12","false","sa-qa-re-jo *56-ko-we-e OVIS:f LANA oOVIS:f okiOVIS:m"
"1292","duplicate_excluded_default","6","11","false","di-ta-ka-so e-ko-so OVIS:f WE kiOVIS:m okiOVIS:m"
"1293","duplicate_excluded_default","5","8","true","wi-da-ma-ro seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1294","duplicate_excluded_default","5","8","true","wi-da-ma-ro seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1295","duplicate_excluded_default","5","8","true","wi-da-ma-ro seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1296","duplicate_excluded_default","5","8","true","wi-da-ma-ro seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1297","duplicate_excluded_default","4","6","true","to-wi-no seOVIS:f kiOVIS oOVIS:m"
"1298","duplicate_excluded_default","4","6","true","to-wi-no seOVIS:f kiOVIS oOVIS:m"
"1299","duplicate_excluded_default","4","6","true","to-wi-no seOVIS:f kiOVIS oOVIS:m"
"1300","duplicate_excluded_default","4","6","true","to-wi-no seOVIS:f kiOVIS oOVIS:m"
"1301","duplicate_excluded_default","5","7","true","tu-da-ra seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1302","duplicate_excluded_default","5","7","true","tu-da-ra seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1303","duplicate_excluded_default","5","7","true","tu-da-ra seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1304","duplicate_excluded_default","5","7","true","tu-da-ra seOVIS:f kipeOVIS:m oOVIS:m zaOVIS:m"
"1305","duplicate_excluded_default","2","4","true","ko-we-jo OVIS:m"
"1306","duplicate_excluded_default","2","4","true","ko-we-jo OVIS:m"
"1307","duplicate_excluded_default","2","4","true","ko-we-jo OVIS:m"
"1308","duplicate_excluded_default","2","4","true","ko-we-jo OVIS:m"
"1309","duplicate_excluded_default","3","4","true","pu-so OVIS:m peOVIS"
"1310","duplicate_excluded_default","3","4","true","pu-so OVIS:m peOVIS"
"1311","duplicate_excluded_default","3","4","true","pu-so OVIS:m peOVIS"
"1312","duplicate_excluded_default","3","4","true","pu-so OVIS:m peOVIS"
"1313","duplicate_excluded_default","7","17","false","ma-di-qo si-ja-du-we po-ti-ni-ja-we-jo OVIS:f LANA okiOVIS:m oLANA"
"1314","duplicate_excluded_default","9","20","false","qa-ra2-ro ma-so-mo sa-qa-re-jo a-ko-ro e-pe-ke OVIS:f LANA okiOVIS:m oLANA"
"1315","duplicate_excluded_default","9","20","false","qa-ra2-ro ma-so-mo sa-qa-re-jo a-ko-ro e-pe-ke OVIS:f LANA okiOVIS:m oLANA"
"1316","duplicate_excluded_default","9","20","false","qa-ra2-ro ma-so-mo sa-qa-re-jo a-ko-ro e-pe-ke OVIS:f LANA okiOVIS:m oLANA"
"1317","duplicate_excluded_default","9","20","false","qa-ra2-ro ma-so-mo sa-qa-re-jo a-ko-ro e-pe-ke OVIS:f LANA okiOVIS:m oLANA"
"1318","duplicate_excluded_default","4","8","true","qi-ta-ro da-ra-ko OVIS:m LANA"
"1319","duplicate_excluded_default","4","8","true","qi-ta-ro da-ra-ko OVIS:m LANA"
"1320","duplicate_excluded_default","5","12","false","qi-ta-ro da-ra-ko we-we-si-jo OVIS:m LANA"
"1321","duplicate_excluded_default","7","16","false","a-ko-i-da qa-nwa-so po-ti-ni-ja-we OVIS:f LANA okiOVIS:m oLANA"
"1322","duplicate_excluded_default","8","15","false","ta-mi-de-so e-ra sa-qa-re-jo OVIS:f LANA oLANA oOVIS:f okiOVIS:m"
"1323","duplicate_excluded_default","7","17","false","ke-u-sa si-ja-du-we po-ti-ni-ja-we-jo OVIS:f LANA okiOVIS:m oLANA"
"1324","duplicate_excluded_default","8","15","false","si-da-jo ma-ri e-se-re-e-jo OVIS:f kiOVIS:m LANA okiOVIS:m oLANA"
"1325","duplicate_excluded_default","8","14","false","pa-za-ti ma-ri sa-qa-re-jo OVIS:f LANA oLANA oOVIS:f okiOVIS:m"
"1326","duplicate_excluded_default","7","15","false","i-pe-ta su-ri-mo e-se-re-e-jo OVIS:f LANA oOVIS:f okiOVIS:m"
"1327","duplicate_excluded_default","7","16","false","*18-jo si-ja-du-we po-ti-ni-ja-we-jo OVIS:f LANA okiOVIS:m oLANA"
"1328","duplicate_excluded_default","5","8","true","sa-qa-re-jo OVIS:f LANA okiOVIS:m oLANA"
"1329","duplicate_excluded_default","5","8","true","sa-qa-re-jo OVIS:f LANA okiOVIS:m oLANA"
"1330","duplicate_excluded_default","5","8","true","sa-qa-re-jo OVIS:f LANA okiOVIS:m oLANA"
"1331","duplicate_excluded_default","5","8","true","sa-qa-re-jo OVIS:f LANA okiOVIS:m oLANA"
"1332","duplicate_excluded_default","2","6","true","da-to-ro su-ri-mo"
"1333","duplicate_excluded_default","4","7","true","da-i-mi-so seOVIS:f kiOVIS:m OVIS:m"
"1334","duplicate_excluded_default","4","7","true","da-i-mi-so seOVIS:f kiOVIS:m OVIS:m"
"1335","duplicate_excluded_default","4","7","true","da-i-mi-so seOVIS:f kiOVIS:m OVIS:m"
"1336","duplicate_excluded_default","4","7","true","da-i-mi-so seOVIS:f kiOVIS:m OVIS:m"
"1337","duplicate_excluded_default","5","13","false","to-sa ne-wa po-ka po-ti-ni-ja-we-ja OVIS:f"
"1338","duplicate_excluded_default","5","13","false","to-sa ne-wa po-ka po-ti-ni-ja-we-ja OVIS:f"
"1339","duplicate_excluded_default","5","13","false","to-sa ne-wa po-ka po-ti-ni-ja-we-ja OVIS:f"
"1340","duplicate_excluded_default","5","13","false","to-sa ne-wa po-ka po-ti-ni-ja-we-ja OVIS:f"
"1341","duplicate_excluded_default","4","9","false","e-ra-ja qi-ni-te-we OVIS saOVIS"
"1342","duplicate_excluded_default","4","9","false","e-ra-ja qi-ni-te-we OVIS saOVIS"
"1343","duplicate_excluded_default","4","9","false","e-ra-ja qi-ni-te-we OVIS saOVIS"
"1344","duplicate_excluded_default","4","9","false","e-ra-ja qi-ni-te-we OVIS saOVIS"
"1345","duplicate_excluded_default","6","12","false","ra-su-to e-se-re-e-jo OVIS:f LANA okiOVIS:m LANA"
"1346","duplicate_excluded_default","6","12","false","ra-su-to e-se-re-e-jo OVIS:f LANA okiOVIS:m LANA"
"1347","duplicate_excluded_default","6","12","false","e-se-re-e-jo ra-su-to OVIS:f LANA okiOVIS:m LANA"
"1348","duplicate_excluded_default","2","7","true","ra-su-to ko-ma-we-te"
"1349","duplicate_excluded_default","2","7","true","ra-su-to ko-ma-we-te"
"1350","duplicate_excluded_default","2","7","true","ra-su-to ko-ma-we-te"
"1351","duplicate_excluded_default","2","7","true","ra-su-to ko-ma-we-te"
"1352","duplicate_excluded_default","4","11","false","ko-te-u ka-to-ro se-to-i-ja OVIS:f"
"1353","duplicate_excluded_default","4","11","false","ko-te-u ka-to-ro se-to-i-ja OVIS:f"
"1354","duplicate_excluded_default","4","11","false","ko-te-u ka-to-ro se-to-i-ja OVIS:f"
"1355","duplicate_excluded_default","4","11","false","ko-te-u ka-to-ro se-to-i-ja OVIS:f"
"1356","duplicate_excluded_default","4","10","false","a-te-i-ja-ta ku-ta-to OVIS:m LANA"
"1357","duplicate_excluded_default","4","10","false","a-te-i-ja-ta ku-ta-to OVIS:m LANA"
"1358","duplicate_excluded_default","5","9","false","ka-da-no ku-ta-to OVIS:m LANA oLANA"
"1359","duplicate_excluded_default","5","9","false","ka-da-no ku-ta-to OVIS:m LANA oLANA"
"1360","duplicate_excluded_default","4","10","false","a-ko-mo-ni-jo ku-ta-to kineOVIS:m LANA"
"1361","duplicate_excluded_default","4","10","false","a-ko-mo-ni-jo ku-ta-to kineOVIS:m LANA"
"1362","duplicate_excluded_default","4","6","true","ku-ta-to OVIS:m LANA oLANA"
"1363","duplicate_excluded_default","4","6","true","ku-ta-to OVIS:m LANA oLANA"
"1364","duplicate_excluded_default","4","6","true","ku-ta-to OVIS:m LANA oLANA"
"1365","duplicate_excluded_default","4","6","true","ku-ta-to OVIS:m LANA oLANA"
"1366","duplicate_excluded_default","5","8","true","wo-wo ku-ta-to OVIS:m LANA oLANA"
"1367","duplicate_excluded_default","5","8","true","wo-wo ku-ta-to OVIS:m LANA oLANA"
"1368","duplicate_excluded_default","5","9","false","ka-te-u ku-ta-to OVIS:m LANA oLANA"
"1369","duplicate_excluded_default","5","9","false","ka-te-u ku-ta-to OVIS:m LANA oLANA"
"1370","duplicate_excluded_default","5","10","false","ka-mi-ni-to ku-ta-to OVIS:m LANA oLANA"
"1371","duplicate_excluded_default","5","10","false","ka-mi-ni-to ku-ta-to OVIS:m LANA oLANA"
"1372","duplicate_excluded_default","5","10","false","e-ru-to-ro ku-ta-to OVIS:m LANA oLANA"
"1373","duplicate_excluded_default","5","10","false","e-ru-to-ro ku-ta-to OVIS:m LANA oLANA"
"1374","duplicate_excluded_default","5","9","false","di-ra-qo ku-ta-to OVIS:m LANA oLANA"
"1375","duplicate_excluded_default","5","9","false","di-ra-qo ku-ta-to OVIS:m LANA oLANA"
"1376","duplicate_excluded_default","5","10","false","ti-mi-za da-mi-ni-jo OVIS:m LANA oLANA"
"1377","duplicate_excluded_default","5","10","false","ti-mi-za da-mi-ni-jo OVIS:m LANA oLANA"
"1378","duplicate_excluded_default","5","10","false","ti-mi-za da-mi-ni-jo OVIS:m LANA oLANA"
"1379","duplicate_excluded_default","5","10","false","ti-mi-za da-mi-ni-jo OVIS:m LANA oLANA"
"1380","duplicate_excluded_default","5","11","false","i-ke-se-ra da-mi-ni-jo OVIS:m LANA oLANA"
"1381","duplicate_excluded_default","5","11","false","i-ke-se-ra da-mi-ni-jo OVIS:m LANA oLANA"
"1382","duplicate_excluded_default","5","11","false","i-ke-se-ra da-mi-ni-jo OVIS:m LANA oLANA"
"1383","duplicate_excluded_default","5","11","false","i-ke-se-ra da-mi-ni-jo OVIS:m LANA oLANA"
"1384","duplicate_excluded_default","3","6","true","e-ki-no a-ka OVIS:m"
"1385","duplicate_excluded_default","3","6","true","e-ki-no a-ka OVIS:m"
"1386","duplicate_excluded_default","3","6","true","e-ki-no a-ka OVIS:m"
"1387","duplicate_excluded_default","3","6","true","e-ki-no a-ka OVIS:m"
"1388","duplicate_excluded_default","3","8","true","a-ko-ro-qo-ro a-ka OVIS:m"
"1389","duplicate_excluded_default","3","8","true","a-ko-ro-qo-ro a-ka OVIS:m"
"1390","duplicate_excluded_default","3","8","true","a-ko-ro-qo-ro a-ka OVIS:m"
"1391","duplicate_excluded_default","3","8","true","a-ko-ro-qo-ro a-ka OVIS:m"
"1392","duplicate_excluded_default","3","6","true","au-ri-jo a-ka OVIS:m"
"1393","duplicate_excluded_default","3","6","true","au-ri-jo a-ka OVIS:m"
"1394","duplicate_excluded_default","3","6","true","au-ri-jo a-ka OVIS:m"
"1395","duplicate_excluded_default","3","6","true","au-ri-jo a-ka OVIS:m"
"1396","duplicate_excluded_default","3","8","true","e-ne-ke-se-u a-ka OVIS:m"
"1397","duplicate_excluded_default","3","8","true","e-ne-ke-se-u a-ka OVIS:m"
"1398","duplicate_excluded_default","3","8","true","e-ne-ke-se-u a-ka OVIS:m"
"1399","duplicate_excluded_default","3","8","true","e-ne-ke-se-u a-ka OVIS:m"
"1400","duplicate_excluded_default","3","6","true","o-ku-no a-ka OVIS:m"
"1401","duplicate_excluded_default","3","6","true","o-ku-no a-ka OVIS:m"
"1402","duplicate_excluded_default","3","6","true","o-ku-no a-ka OVIS:m"
"1403","duplicate_excluded_default","3","6","true","o-ku-no a-ka OVIS:m"
"1404","duplicate_excluded_default","3","7","true","po-i-te-u a-ka OVIS:m"
"1405","duplicate_excluded_default","3","7","true","po-i-te-u a-ka OVIS:m"
"1406","duplicate_excluded_default","3","7","true","po-i-te-u a-ka OVIS:m"
"1407","duplicate_excluded_default","3","7","true","po-i-te-u a-ka OVIS:m"
"1408","duplicate_excluded_default","6","12","false","ko-ti pa-i-to a-ka-i-jo OVIS:m OVIS:f oOVIS:m"
"1409","duplicate_excluded_default","6","12","false","ko-ti pa-i-to a-ka-i-jo OVIS:m OVIS:f oOVIS:m"
"1410","duplicate_excluded_default","6","12","false","ko-ti pa-i-to a-ka-i-jo OVIS:m OVIS:f oOVIS:m"
"1411","duplicate_excluded_default","6","12","false","ko-ti pa-i-to a-ka-i-jo OVIS:m OVIS:f oOVIS:m"
"1412","duplicate_excluded_default","6","13","false","ki-mu-ko pa-i-to a-ka-i-jo OVIS:m OVIS:f OVIS:m"
"1413","duplicate_excluded_default","6","13","false","ki-mu-ko pa-i-to a-ka-i-jo OVIS:m OVIS:f OVIS:m"
"1414","duplicate_excluded_default","6","13","false","ki-mu-ko pa-i-to a-ka-i-jo OVIS:m OVIS:f OVIS:m"
"1415","duplicate_excluded_default","6","13","false","ki-mu-ko pa-i-to a-ka-i-jo OVIS:m OVIS:f OVIS:m"
"1416","duplicate_excluded_default","2","4","true","su-ri-mo OVIS:m"
"1417","duplicate_excluded_default","2","4","true","su-ri-mo OVIS:m"
